datetime,hour,day_of_week,is_weekend,is_congested,flow_from,flow_to,overload_mw,manila_temp,manila_dew,manila_solar,manila_wind,manila_cloudcover,manila_rh,cebu_temp,cebu_dew,cebu_solar,cebu_wind,cebu_cloudcover,cebu_rh,luz_demand,vis_demand,demand_diff
2025-11-21T06:00:00.000+10:00,6,5,0,1,-200,200,0,26.9,23.9,2,11.1,25.3,83.6740569077685,27,24,2.6,11.2,50,83.68516020864422,8861,1699,7162
2025-11-21T06:05:00.000+10:00,6,5,0,1,-200,200,0,26.9,23.9,2,11.1,25.3,83.6740569077685,27,24,2.6,11.2,50,83.68516020864422,8861,1699,7162
2025-11-21T06:55:00.000+10:00,6,5,0,0,-174.08,174.08,0,26.9,23.9,50,9.4,50.5,83.6740569077685,27,25,97.8,7.6,88,88.84328983201667,9017,1726,7291
2025-11-21T07:00:00.000+10:00,7,5,0,0,-171.74,171.74,0,26.9,23.9,50,9.4,50.5,83.6740569077685,27,25,97.8,7.6,88,88.84328983201667,9017,1726,7291
2025-11-21T07:05:00.000+10:00,7,5,0,0,-74.4,74.4,0,26.9,23.9,50,9.4,50.5,83.6740569077685,27,25,97.8,7.6,88,88.84328983201667,9017,1726,7291
2025-11-21T07:55:00.000+10:00,7,5,0,0,-187.79,187.79,0,28.9,24.9,197,9.4,25.8,79.0549168119297,29,24,328.6,18.4,88,74.47804544391055,9230,1778,7452
2025-11-21T08:00:00.000+10:00,8,5,0,1,-200,200,0,28.9,24.9,197,9.4,25.8,79.0549168119297,29,24,328.6,18.4,88,74.47804544391055,9230,1778,7452
2025-11-21T08:05:00.000+10:00,8,5,0,1,-200,200,0,28.9,24.9,197,9.4,25.8,79.0549168119297,29,24,328.6,18.4,88,74.47804544391055,9230,1778,7452
2025-11-21T08:55:00.000+10:00,8,5,0,1,-200,200,0,29.9,23.9,259,7.6,88,70.28826578152234,30,24,529.7,14.8,88,70.3066153361896,10171,2036,8135
2025-11-21T09:00:00.000+10:00,9,5,0,1,-200,200,0,29.9,23.9,259,7.6,88,70.28826578152234,30,24,529.7,14.8,88,70.3066153361896,10171,2036,8135
2025-11-21T09:05:00.000+10:00,9,5,0,0,-186.33,186.33,0,29.9,23.9,259,7.6,88,70.28826578152234,30,24,529.7,14.8,88,70.3066153361896,10171,2036,8135
2025-11-21T09:55:00.000+10:00,9,5,0,1,-250,250,0,30.9,23.9,360,3.8,88,66.37663176327709,31,24,554.3,18.4,88,66.3967385219835,10899,2189,8710
2025-11-21T10:00:00.000+10:00,10,5,0,1,-250,250,0,30.9,23.9,360,3.8,88,66.37663176327709,31,24,554.3,18.4,88,66.3967385219835,10899,2189,8710
2025-11-21T10:05:00.000+10:00,10,5,0,1,-250,250,0,30.9,23.9,360,3.8,88,66.37663176327709,31,24,554.3,18.4,88,66.3967385219835,10899,2189,8710
2025-11-21T10:55:00.000+10:00,10,5,0,1,-250,250,0,31,24.9,391,5.6,88,70.07030882916942,31,25,529.7,14.8,88,70.4892560365784,11267,2273,8994
2025-11-21T11:00:00.000+10:00,11,5,0,1,-250,250,0,31,24.9,391,5.6,88,70.07030882916942,31,25,529.7,14.8,88,70.4892560365784,11267,2273,8994
2025-11-21T11:05:00.000+10:00,11,5,0,1,-250,250,0,31,24.9,391,5.6,88,70.07030882916942,31,25,529.7,14.8,88,70.4892560365784,11267,2273,8994
2025-11-21T11:55:00.000+10:00,11,5,0,1,-250,250,0,30,23.9,171,9.4,88,69.8856279557107,31,24,637.4,14.8,88,66.3967385219835,11367,2288,9079
2025-11-21T12:00:00.000+10:00,12,5,0,0,-227.9,227.9,0,30,23.9,171,9.4,88,69.8856279557107,31,24,637.4,14.8,88,66.3967385219835,11367,2288,9079
2025-11-21T12:05:00.000+10:00,12,5,0,0,-204.56,204.56,0,30,23.9,171,9.4,88,69.8856279557107,31,24,637.4,14.8,88,66.3967385219835,11367,2288,9079
2025-11-21T12:55:00.000+10:00,12,5,0,1,-250,250,0,31,24.9,290,11.2,88,70.07030882916942,32,23,477.5,18.4,88,59.06178192520763,11229,2280,8949
2025-11-21T13:00:00.000+10:00,13,5,0,0,-221.13,221.13,0,31,24.9,290,11.2,88,70.07030882916942,32,23,477.5,18.4,88,59.06178192520763,11229,2280,8949
2025-11-21T13:05:00.000+10:00,13,5,0,1,-250,250,0,31,24.9,290,11.2,88,70.07030882916942,32,23,477.5,18.4,88,59.06178192520763,11229,2280,8949
2025-11-21T13:55:00.000+10:00,13,5,0,1,-250,250,0,32,24.9,365,7.7,88,66.20110400719146,32,24,579.5,22.3,88,62.73038418238449,11624,2369,9255
2025-11-21T14:00:00.000+10:00,14,5,0,1,-250,250,0,32,24.9,365,7.7,88,66.20110400719146,32,24,579.5,22.3,88,62.73038418238449,11624,2369,9255
2025-11-21T14:05:00.000+10:00,14,5,0,1,-250,250,0,32,24.9,365,7.7,88,66.20110400719146,32,24,579.5,22.3,88,62.73038418238449,11624,2369,9255
2025-11-21T14:55:00.000+10:00,14,5,0,1,-250,250,0,29,25.9,163,9.5,88,83.40995708055684,31,24,514.2,11.2,88,66.3967385219835,11581,2381,9200
2025-11-21T15:00:00.000+10:00,15,5,0,1,-250,250,0,29,25.9,163,9.5,88,83.40995708055684,31,24,514.2,11.2,88,66.3967385219835,11581,2381,9200
2025-11-21T15:05:00.000+10:00,15,5,0,1,-250,250,0,29,25.9,163,9.5,88,83.40995708055684,31,24,514.2,11.2,88,66.3967385219835,11581,2381,9200
2025-11-21T15:55:00.000+10:00,15,5,0,1,-250,250,0,30,24.9,67,13,88,74.19650963291404,31,24,317,14.8,88,66.3967385219835,11479,2368,9111
2025-11-21T16:00:00.000+10:00,16,5,0,1,-250,250,0,30,24.9,67,13,88,74.19650963291404,31,24,317,14.8,88,66.3967385219835,11479,2368,9111
2025-11-21T16:05:00.000+10:00,16,5,0,1,-250,250,0,30,24.9,67,13,88,74.19650963291404,31,24,317,14.8,88,66.3967385219835,11479,2368,9111
2025-11-21T16:55:00.000+10:00,16,5,0,1,-250,250,0,29.9,24.9,8,7.7,88,74.62398409648102,30,25,117.4,11.2,88,74.6401272083123,11320,2329,8991
2025-11-21T17:00:00.000+10:00,17,5,0,1,-250,250,0,29.9,24.9,8,7.7,88,74.62398409648102,30,25,117.4,11.2,88,74.6401272083123,11320,2329,8991
2025-11-21T17:05:00.000+10:00,17,5,0,1,-250,250,0,29.9,24.9,8,7.7,88,74.62398409648102,30,25,117.4,11.2,88,74.6401272083123,11320,2329,8991
2025-11-21T17:55:00.000+10:00,17,5,0,1,-250,250,0,29,24.9,0,7.6,88,78.59873483875795,29,25,2.2,14.8,88,79.06867311956182,11210,2328,8882
2025-11-21T18:00:00.000+10:00,18,5,0,1,-250,250,0,29,24.9,0,7.6,88,78.59873483875795,29,25,2.2,14.8,88,79.06867311956182,11210,2328,8882
2025-11-21T18:05:00.000+10:00,18,5,0,1,-250,250,0,29,24.9,0,7.6,88,78.59873483875795,29,25,2.2,14.8,88,79.06867311956182,11210,2328,8882
2025-11-21T18:55:00.000+10:00,18,5,0,1,-250,250,0,28.9,24.9,0,5.5,25.3,79.0549168119297,29,25,0,7.6,88,79.06867311956182,11245,2322,8923
2025-11-21T19:00:00.000+10:00,19,5,0,1,-250,250,0,28.9,24.9,0,5.5,25.3,79.0549168119297,29,25,0,7.6,88,79.06867311956182,11245,2322,8923
2025-11-21T19:05:00.000+10:00,19,5,0,1,-250,250,0,28.9,24.9,0,5.5,25.3,79.0549168119297,29,25,0,7.6,88,79.06867311956182,11245,2322,8923
2025-11-21T19:55:00.000+10:00,19,5,0,1,-250,250,0,28,24,0,5.5,25.3,78.93052790919164,28,25,0,7.6,88,83.795594704568,10949,2201,8748
2025-11-21T20:00:00.000+10:00,20,5,0,1,-250,250,0,28,24,0,5.5,25.3,78.93052790919164,28,25,0,7.6,88,83.795594704568,10949,2201,8748
2025-11-21T20:05:00.000+10:00,20,5,0,1,-250,250,0,28,24,0,5.5,25.3,78.93052790919164,28,25,0,7.6,88,83.795594704568,10949,2201,8748
2025-11-21T20:55:00.000+10:00,20,5,0,1,-250,250,0,27.9,23,0,7.6,25.3,74.74902192747983,28,24,0,11.2,100,78.93052790919164,10759,2140,8619
2025-11-21T21:00:00.000+10:00,21,5,0,0,-242.43,242.43,0,27.9,23,0,7.6,25.3,74.74902192747983,28,24,0,11.2,100,78.93052790919164,10759,2140,8619
2025-11-21T21:05:00.000+10:00,21,5,0,1,-250,250,0,27.9,23,0,7.6,25.3,74.74902192747983,28,24,0,11.2,100,78.93052790919164,10759,2140,8619
2025-11-21T21:55:00.000+10:00,21,5,0,1,-250,250,0,27.9,23,0,7.6,25.3,74.74902192747983,26,24,0,11.2,100,88.76478086411677,10426,2055,8371
2025-11-21T22:00:00.000+10:00,22,5,0,0,-248.99,248.99,0,27.9,23,0,7.6,25.3,74.74902192747983,26,24,0,11.2,100,88.76478086411677,10426,2055,8371
2025-11-21T22:05:00.000+10:00,22,5,0,0,-241.9,241.9,0,27.9,23,0,7.6,25.3,74.74902192747983,26,24,0,11.2,100,88.76478086411677,10426,2055,8371
2025-11-21T22:55:00.000+10:00,22,5,0,0,-160.75,160.75,0,26.9,23.9,0,5.4,25,83.6740569077685,26,24,0,11.2,88,88.76478086411677,10144,1936,8208
2025-11-21T23:00:00.000+10:00,23,5,0,0,-194.38,194.38,0,26.9,23.9,0,5.4,25,83.6740569077685,26,24,0,11.2,88,88.76478086411677,10144,1936,8208
2025-11-21T23:05:00.000+10:00,23,5,0,0,-159.8,159.8,0,26.9,23.9,0,5.4,25,83.6740569077685,26,24,0,11.2,88,88.76478086411677,10144,1936,8208
2025-11-21T23:55:00.000+10:00,23,5,0,0,-191.54,191.54,0,26.9,23.9,0,9.3,87.5,83.6740569077685,26,25,0,7.6,88,94.23600472920616,9694,1841,7853
2025-11-22T00:00:00.000+10:00,0,6,1,0,-193.03,193.03,0,26.9,23.9,0,9.3,87.5,83.6740569077685,26,25,0,7.6,88,94.23600472920616,9694,1841,7853
2025-11-22T00:05:00.000+10:00,0,6,1,1,-250,250,0,26.9,23.9,0,9.3,87.5,83.6740569077685,26,25,0,7.6,88,94.23600472920616,9694,1841,7853
2025-11-22T00:55:00.000+10:00,0,6,1,0,-167.17,167.17,0,26.9,24,0,11.1,87.5,84.1781050656239,26,25,0,11.2,50,94.23600472920616,9309,1771,7538
2025-11-22T01:00:00.000+10:00,1,6,1,0,-171.45,171.45,0,26.9,24,0,11.1,87.5,84.1781050656239,26,25,0,11.2,50,94.23600472920616,9309,1771,7538
2025-11-22T01:05:00.000+10:00,1,6,1,0,-139.6,139.6,0,26.9,24,0,11.1,87.5,84.1781050656239,26,25,0,11.2,50,94.23600472920616,9309,1771,7538
2025-11-22T01:55:00.000+10:00,1,6,1,0,-193.76,193.76,0,26.9,24.9,0,9.4,87.2,88.8354752040964,26,25,0,7.6,50,94.23600472920616,9010,1718,7292
2025-11-22T02:00:00.000+10:00,2,6,1,0,-201.56,201.56,0,26.9,24.9,0,9.4,87.2,88.8354752040964,26,25,0,7.6,50,94.23600472920616,9010,1718,7292
2025-11-22T02:05:00.000+10:00,2,6,1,0,-177.45,177.45,0,26.9,24.9,0,9.4,87.2,88.8354752040964,26,25,0,7.6,50,94.23600472920616,9010,1718,7292
2025-11-22T02:55:00.000+10:00,2,6,1,0,-147.21,147.21,0,25.9,23.9,0,11.1,87.2,88.75688544067899,26,24,0,7.6,50,88.76478086411677,8705,1661,7044
2025-11-22T03:00:00.000+10:00,3,6,1,0,-168.98,168.98,0,25.9,23.9,0,11.1,87.2,88.75688544067899,26,24,0,7.6,50,88.76478086411677,8705,1661,7044
2025-11-22T03:05:00.000+10:00,3,6,1,0,-167.59,167.59,0,25.9,23.9,0,11.1,87.2,88.75688544067899,26,24,0,7.6,50,88.76478086411677,8705,1661,7044
2025-11-22T03:55:00.000+10:00,3,6,1,0,-108.96,108.96,0,25.9,24.9,0,3.6,49.7,94.23183704896017,26,23,0,9.4,25,83.57363338940782,8461,1613,6848
2025-11-22T04:00:00.000+10:00,4,6,1,0,-108.22,108.22,0,25.9,24.9,0,3.6,49.7,94.23183704896017,26,23,0,9.4,25,83.57363338940782,8461,1613,6848
2025-11-22T04:05:00.000+10:00,4,6,1,0,-130.16,130.16,0,25.9,24.9,0,3.6,49.7,94.23183704896017,26,23,0,9.4,25,83.57363338940782,8461,1613,6848
2025-11-22T04:55:00.000+10:00,4,6,1,0,-212.28,212.28,0,25.9,24.9,0,3.6,49.7,94.23183704896017,26,24,0,7.6,25,88.76478086411677,8228,1630,6598
2025-11-22T05:00:00.000+10:00,5,6,1,0,-215.37,215.37,0,25.9,24.9,0,3.6,49.7,94.23183704896017,26,24,0,7.6,25,88.76478086411677,8228,1630,6598
2025-11-22T05:05:00.000+10:00,5,6,1,0,-230.44,230.44,0,25.9,24.9,0,3.6,49.7,94.23183704896017,26,24,0,7.6,25,88.76478086411677,8228,1630,6598
2025-11-22T05:55:00.000+10:00,5,6,1,0,-200.37,200.37,0,25.9,24.9,2,3.6,50.5,94.23183704896017,26,23,2.4,3.6,88,83.57363338940782,8258,1651,6607
2025-11-22T06:00:00.000+10:00,6,6,1,0,-194.96,194.96,0,25.9,24.9,2,3.6,50.5,94.23183704896017,26,23,2.4,3.6,88,83.57363338940782,8258,1651,6607
2025-11-22T06:05:00.000+10:00,6,6,1,0,-190.25,190.25,0,25.9,24.9,2,3.6,50.5,94.23183704896017,26,23,2.4,3.6,88,83.57363338940782,8258,1651,6607
2025-11-22T06:55:00.000+10:00,6,6,1,0,-173.5,173.5,0,25.9,23.9,61,5.5,88,88.75688544067899,27,23,107.7,3.6,88,78.79107942729536,8292,1620,6672
2025-11-22T07:00:00.000+10:00,7,6,1,0,-164.39,164.39,0,25.9,23.9,61,5.5,88,88.75688544067899,27,23,107.7,3.6,88,78.79107942729536,8292,1620,6672
2025-11-22T07:05:00.000+10:00,7,6,1,0,-103.01,103.01,0,25.9,23.9,61,5.5,88,88.75688544067899,27,23,107.7,3.6,88,78.79107942729536,8292,1620,6672
2025-11-22T07:55:00.000+10:00,7,6,1,0,-223.41,223.41,0,28,24.9,168,7.6,50.5,83.29756234660928,29,24,304.7,18.4,88,74.47804544391055,8583,1674,6909
2025-11-22T08:00:00.000+10:00,8,6,1,0,-231.47,231.47,0,28,24.9,168,7.6,50.5,83.29756234660928,29,24,304.7,18.4,88,74.47804544391055,8583,1674,6909
2025-11-22T08:05:00.000+10:00,8,6,1,0,-164.86,164.86,0,28,24.9,168,7.6,50.5,83.29756234660928,29,24,304.7,18.4,88,74.47804544391055,8583,1674,6909
2025-11-22T08:55:00.000+10:00,8,6,1,1,-250,250,0,29,24.9,168,13.1,50.5,78.59873483875795,30,25,445.2,22.3,88,74.6401272083123,9211,1833,7378
2025-11-22T09:00:00.000+10:00,9,6,1,1,-250,250,0,29,24.9,168,13.1,50.5,78.59873483875795,30,25,445.2,22.3,88,74.6401272083123,9211,1833,7378
2025-11-22T09:05:00.000+10:00,9,6,1,0,-202.16,202.16,0,29,24.9,168,13.1,50.5,78.59873483875795,30,25,445.2,22.3,88,74.6401272083123,9211,1833,7378
2025-11-22T09:55:00.000+10:00,9,6,1,0,-177.97,177.97,0,30.9,23.9,708,13,50.5,66.37663176327709,30,24,692,18.4,88,70.3066153361896,9778,1982,7796
2025-11-22T10:00:00.000+10:00,10,6,1,0,-166.16,166.16,0,30.9,23.9,708,13,50.5,66.37663176327709,30,24,692,18.4,88,70.3066153361896,9778,1982,7796
2025-11-22T10:05:00.000+10:00,10,6,1,0,-168.65,168.65,0,30.9,23.9,708,13,50.5,66.37663176327709,30,24,692,18.4,88,70.3066153361896,9778,1982,7796
2025-11-22T10:55:00.000+10:00,10,6,1,1,-150,150,0,30.9,23,358,9.6,88,62.8712547810526,30,25,729.9,18.4,88,74.6401272083123,10347,2061,8286
2025-11-22T11:00:00.000+10:00,11,6,1,1,-150,150,0,30.9,23,358,9.6,88,62.8712547810526,30,25,729.9,18.4,88,74.6401272083123,10347,2061,8286
2025-11-22T11:05:00.000+10:00,11,6,1,1,-150,150,0,30.9,23,358,9.6,88,62.8712547810526,30,25,729.9,18.4,88,74.6401272083123,10347,2061,8286
2025-11-22T11:55:00.000+10:00,11,6,1,1,-150,150,0,31.9,23,428,18.4,87.5,59.3971152229557,31,24,865.5,22.3,88,66.3967385219835,10441,2094,8347
2025-11-22T12:00:00.000+10:00,12,6,1,1,-150,150,0,31.9,23,428,18.4,87.5,59.3971152229557,31,24,865.5,22.3,88,66.3967385219835,10441,2094,8347
2025-11-22T12:05:00.000+10:00,12,6,1,1,-150,150,0,31.9,23,428,18.4,87.5,59.3971152229557,31,24,865.5,22.3,88,66.3967385219835,10441,2094,8347
2025-11-22T12:55:00.000+10:00,12,6,1,1,-150,150,0,30.9,23.9,538,14.8,87.5,66.37663176327709,31,24,794.6,18.4,88,66.3967385219835,10236,2051,8185
2025-11-22T13:00:00.000+10:00,13,6,1,1,-150,150,0,30.9,23.9,538,14.8,87.5,66.37663176327709,31,24,794.6,18.4,88,66.3967385219835,10236,2051,8185
2025-11-22T13:05:00.000+10:00,13,6,1,1,-150,150,0,30.9,23.9,538,14.8,87.5,66.37663176327709,31,24,794.6,18.4,88,66.3967385219835,10236,2051,8185
2025-11-22T13:55:00.000+10:00,13,6,1,1,-150,150,0,32,23,449,18.4,50,59.06178192520763,31,23,671.7,18.4,88,62.513720300658285,10452,2126,8326
2025-11-22T14:00:00.000+10:00,14,6,1,1,-150,150,0,32,23,449,18.4,50,59.06178192520763,31,23,671.7,18.4,88,62.513720300658285,10452,2126,8326
2025-11-22T14:05:00.000+10:00,14,6,1,1,-150,150,0,32,23,449,18.4,50,59.06178192520763,31,23,671.7,18.4,88,62.513720300658285,10452,2126,8326
2025-11-22T14:55:00.000+10:00,14,6,1,1,-150,150,0,31.9,23,130,14.9,88,59.3971152229557,32,24,468.1,14.8,88,62.73038418238449,10500,2138,8362
2025-11-22T15:00:00.000+10:00,15,6,1,1,-150,150,0,31.9,23,130,14.9,88,59.3971152229557,32,24,468.1,14.8,88,62.73038418238449,10500,2138,8362
2025-11-22T15:05:00.000+10:00,15,6,1,1,-150,150,0,31.9,23,130,14.9,88,59.3971152229557,32,24,468.1,14.8,88,62.73038418238449,10500,2138,8362
2025-11-22T15:55:00.000+10:00,15,6,1,1,-150,150,0,31,23,42,11.2,50,62.513720300658285,31,25,318.1,18.4,88,70.4892560365784,10471,2153,8318
2025-11-22T16:00:00.000+10:00,16,6,1,1,-150,150,0,31,23,42,11.2,50,62.513720300658285,31,25,318.1,18.4,88,70.4892560365784,10471,2153,8318
2025-11-22T16:05:00.000+10:00,16,6,1,1,-150,150,0,31,23,42,11.2,50,62.513720300658285,31,25,318.1,18.4,88,70.4892560365784,10471,2153,8318
2025-11-22T16:55:00.000+10:00,16,6,1,1,-150,150,0,29.9,22.9,9,9.5,25.3,66.17466987626645,30,25,97.7,14.8,100,74.6401272083123,10351,2143,8208
2025-11-22T17:00:00.000+10:00,17,6,1,1,-150,150,0,29.9,22.9,9,9.5,25.3,66.17466987626645,30,25,97.7,14.8,100,74.6401272083123,10351,2143,8208
2025-11-22T17:05:00.000+10:00,17,6,1,1,-150,150,0,29.9,22.9,9,9.5,25.3,66.17466987626645,30,25,97.7,14.8,100,74.6401272083123,10351,2143,8208
2025-11-22T17:55:00.000+10:00,17,6,1,1,-150,150,0,29.9,23.9,0,7.6,88,70.28826578152234,27,25,2.9,11.2,88,88.84328983201667,10412,2179,8233
2025-11-22T18:00:00.000+10:00,18,6,1,1,-150,150,0,29.9,23.9,0,7.6,88,70.28826578152234,27,25,2.9,11.2,88,88.84328983201667,10412,2179,8233
2025-11-22T18:05:00.000+10:00,18,6,1,1,-150,150,0,29.9,23.9,0,7.6,88,70.28826578152234,27,25,2.9,11.2,88,88.84328983201667,10412,2179,8233
2025-11-22T18:55:00.000+10:00,18,6,1,1,-250,250,0,28.9,23.9,0,11.2,50,74.46175745627447,27,25,0,11.2,88,88.84328983201667,10520,2259,8261
2025-11-22T19:00:00.000+10:00,19,6,1,1,-250,250,0,28.9,23.9,0,11.2,50,74.46175745627447,27,25,0,11.2,88,88.84328983201667,10520,2259,8261
2025-11-22T19:05:00.000+10:00,19,6,1,1,-250,250,0,28.9,23.9,0,11.2,50,74.46175745627447,27,25,0,11.2,88,88.84328983201667,10520,2259,8261
2025-11-22T19:55:00.000+10:00,19,6,1,1,-250,250,0,28.9,23.9,0,7.6,87.5,74.46175745627447,27,24,0,11.2,88,83.68516020864422,10375,2171,8204
2025-11-22T20:00:00.000+10:00,20,6,1,1,-250,250,0,28.9,23.9,0,7.6,87.5,74.46175745627447,27,24,0,11.2,88,83.68516020864422,10375,2171,8204
2025-11-22T20:05:00.000+10:00,20,6,1,1,-250,250,0,28.9,23.9,0,7.6,87.5,74.46175745627447,27,24,0,11.2,88,83.68516020864422,10375,2171,8204
2025-11-22T20:55:00.000+10:00,20,6,1,1,-250,250,0,27.9,23.9,0,5.4,87.5,78.91664196020976,27,25,0,7.6,88,88.84328983201667,10240,2105,8135
2025-11-22T21:00:00.000+10:00,21,6,1,1,-250,250,0,27.9,23.9,0,5.4,87.5,78.91664196020976,27,25,0,7.6,88,88.84328983201667,10240,2105,8135
2025-11-22T21:05:00.000+10:00,21,6,1,1,-250,250,0,27.9,23.9,0,5.4,87.5,78.91664196020976,27,25,0,7.6,88,88.84328983201667,10240,2105,8135
2025-11-22T21:55:00.000+10:00,21,6,1,1,-250,250,0,27.9,23.9,0,3.7,87.5,78.91664196020976,28,25,0,7.6,88,83.795594704568,9948,2031,7917
2025-11-22T22:00:00.000+10:00,22,6,1,1,-250,250,0,27.9,23.9,0,3.7,87.5,78.91664196020976,28,25,0,7.6,88,83.795594704568,9948,2031,7917
2025-11-22T22:05:00.000+10:00,22,6,1,1,-250,250,0,27.9,23.9,0,3.7,87.5,78.91664196020976,28,25,0,7.6,88,83.795594704568,9948,2031,7917
2025-11-22T22:55:00.000+10:00,22,6,1,0,-103.34,103.34,0,27.9,23.9,0,3.6,50,78.91664196020976,27,26,0,11.2,88,94.27743683246563,9775,1934,7841
2025-11-22T23:00:00.000+10:00,23,6,1,0,-111.52,111.52,0,27.9,23.9,0,3.6,50,78.91664196020976,27,26,0,11.2,88,94.27743683246563,9775,1934,7841
2025-11-22T23:05:00.000+10:00,23,6,1,0,-98.46,98.46,0,27.9,23.9,0,3.6,50,78.91664196020976,27,26,0,11.2,88,94.27743683246563,9775,1934,7841
2025-11-22T23:55:00.000+10:00,23,6,1,0,-128.11,128.11,0,27.9,22.9,0,9.2,87.2,74.2980733895593,27,26,0,13,100,94.27743683246563,9450,1852,7598
2025-11-23T00:00:00.000+10:00,0,7,1,0,-144.81,144.81,0,27.9,22.9,0,9.2,87.2,74.2980733895593,27,26,0,13,100,94.27743683246563,9450,1852,7598
2025-11-23T00:05:00.000+10:00,0,7,1,0,-197.88,197.88,0,27.9,22.9,0,9.2,87.2,74.2980733895593,27,26,0,13,100,94.27743683246563,9450,1852,7598
2025-11-23T00:55:00.000+10:00,0,7,1,0,-224.54,224.54,0,27.9,22.9,0,3.6,87.2,74.2980733895593,25,24,0,5.4,100,94.19412582185404,9119,1771,7348
2025-11-23T01:00:00.000+10:00,1,7,1,0,-244.61,244.61,0,27.9,22.9,0,3.6,87.2,74.2980733895593,25,24,0,5.4,100,94.19412582185404,9119,1771,7348
2025-11-23T01:05:00.000+10:00,1,7,1,0,-233.55,233.55,0,27.9,22.9,0,3.6,87.2,74.2980733895593,25,24,0,5.4,100,94.19412582185404,9119,1771,7348
2025-11-23T01:55:00.000+10:00,1,7,1,0,-177.01,177.01,0,26.9,23.9,0,3.6,87.2,83.6740569077685,25,24,0,5.4,88,94.19412582185404,8792,1658,7134
2025-11-23T02:00:00.000+10:00,2,7,1,0,-197.44,197.44,0,26.9,23.9,0,3.6,87.2,83.6740569077685,25,24,0,5.4,88,94.19412582185404,8792,1658,7134
2025-11-23T02:05:00.000+10:00,2,7,1,0,-164.31,164.31,0,26.9,23.9,0,3.6,87.2,83.6740569077685,25,24,0,5.4,88,94.19412582185404,8792,1658,7134
2025-11-23T02:55:00.000+10:00,2,7,1,0,-164.4,164.4,0,26.9,23.9,0,5.4,87.2,83.6740569077685,26,25,0,5.4,88,94.23600472920616,8493,1616,6877
2025-11-23T03:00:00.000+10:00,3,7,1,0,-153.8,153.8,0,26.9,23.9,0,5.4,87.2,83.6740569077685,26,25,0,5.4,88,94.23600472920616,8493,1616,6877
2025-11-23T03:05:00.000+10:00,3,7,1,0,-132.63,132.63,0,26.9,23.9,0,5.4,87.2,83.6740569077685,26,25,0,5.4,88,94.23600472920616,8493,1616,6877
2025-11-23T03:55:00.000+10:00,3,7,1,0,-169.46,169.46,0,26.9,23.9,0,9.4,87.5,83.6740569077685,26,25,0,3.6,88,94.23600472920616,8267,1579,6688
2025-11-23T04:00:00.000+10:00,4,7,1,0,-148.72,148.72,0,26.9,23.9,0,9.4,87.5,83.6740569077685,26,25,0,3.6,88,94.23600472920616,8267,1579,6688
2025-11-23T04:05:00.000+10:00,4,7,1,0,-129.35,129.35,0,26.9,23.9,0,9.4,87.5,83.6740569077685,26,25,0,3.6,88,94.23600472920616,8267,1579,6688
2025-11-23T04:55:00.000+10:00,4,7,1,0,-201.49,201.49,0,26.9,22.9,0,9.3,87.2,78.7770623092415,26,25,0,3.6,88,94.23600472920616,8204,1579,6625
2025-11-23T05:00:00.000+10:00,5,7,1,0,-212.51,212.51,0,26.9,22.9,0,9.3,87.2,78.7770623092415,26,25,0,3.6,88,94.23600472920616,8204,1579,6625
2025-11-23T05:05:00.000+10:00,5,7,1,0,-196.04,196.04,0,26.9,22.9,0,9.3,87.2,78.7770623092415,26,25,0,3.6,88,94.23600472920616,8204,1579,6625
2025-11-23T05:55:00.000+10:00,5,7,1,0,-208.53,208.53,0,26.9,23.9,3,7.6,87.2,83.6740569077685,26,25,1.9,3.6,88,94.23600472920616,8057,1591,6466
2025-11-23T06:00:00.000+10:00,6,7,1,0,-202.29,202.29,0,26.9,23.9,3,7.6,87.2,83.6740569077685,26,25,1.9,3.6,88,94.23600472920616,8057,1591,6466
2025-11-23T06:05:00.000+10:00,6,7,1,0,-190.98,190.98,0,26.9,23.9,3,7.6,87.2,83.6740569077685,26,25,1.9,3.6,88,94.23600472920616,8057,1591,6466
2025-11-23T06:55:00.000+10:00,6,7,1,0,-195.95,195.95,0,26.9,23.9,51,5.4,88,83.6740569077685,27,25,93,3.6,50,88.84328983201667,8012,1626,6386
2025-11-23T07:00:00.000+10:00,7,7,1,0,-169.83,169.83,0,26.9,23.9,51,5.4,88,83.6740569077685,27,25,93,3.6,50,88.84328983201667,8012,1626,6386
2025-11-23T07:05:00.000+10:00,7,7,1,0,-121.23,121.23,0,26.9,23.9,51,5.4,88,83.6740569077685,27,25,93,3.6,50,88.84328983201667,8012,1626,6386
2025-11-23T07:55:00.000+10:00,7,7,1,0,-161.17,161.17,0,28.9,23.9,129,9.3,25.8,74.46175745627447,28,25,256.1,11.2,50,83.795594704568,7980,1603,6377
2025-11-23T08:00:00.000+10:00,8,7,1,0,-198.09,198.09,0,28.9,23.9,129,9.3,25.8,74.46175745627447,28,25,256.1,11.2,50,83.795594704568,7980,1603,6377
2025-11-23T08:05:00.000+10:00,8,7,1,0,-141.85,141.85,0,28.9,23.9,129,9.3,25.8,74.46175745627447,28,25,256.1,11.2,50,83.795594704568,7980,1603,6377
2025-11-23T08:55:00.000+10:00,8,7,1,0,-181.33,181.33,0,29,23.9,400,7.7,88,74.03208005210935,30,25,466.4,18.4,88,74.6401272083123,8363,1689,6674
